Date,Currency,Exchange
10/18/2016,AUD,1.3037
10/18/2016,EUR,0.9097
10/18/2016,GBP,0.8147
10/19/2016,USD,1
10/19/2016,CAD,1.308
10/19/2016,AUD,1.3023
10/19/2016,EUR,0.9108
10/19/2016,GBP,0.8137
10/20/2016,USD,1
10/20/2016,CAD,1.3169
10/20/2016,AUD,1.3036
10/20/2016,EUR,0.9107
10/20/2016,GBP,0.8157
10/21/2016,USD,1
10/21/2016,CAD,1.3229
10/21/2016,AUD,1.3107
10/21/2016,EUR,0.9186
10/21/2016,GBP,0.8205
10/22/2016,USD,1
10/22/2016,CAD,1.3229
10/22/2016,AUD,1.3107
10/22/2016,EUR,0.9186
10/22/2016,GBP,0.8205
10/23/2016,USD,1
10/23/2016,CAD,1.3229
10/23/2016,AUD,1.3107
10/23/2016,EUR,0.9186
10/23/2016,GBP,0.8205
10/24/2016,USD,1
10/24/2016,CAD,1.3357
10/24/2016,AUD,1.3114
10/24/2016,EUR,0.9182
10/24/2016,GBP,0.8173
10/25/2016,USD,1
10/25/2016,CAD,1.3317
10/25/2016,AUD,1.3088
10/25/2016,EUR,0.9198
10/25/2016,GBP,0.8186
10/26/2016,USD,1
10/26/2016,CAD,1.3366
10/26/2016,AUD,1.3016
10/26/2016,EUR,0.9153
10/26/2016,GBP,0.8189
10/27/2016,USD,1
10/27/2016,CAD,1.3366
10/27/2016,AUD,1.3123
10/27/2016,EUR,0.9152
10/27/2016,GBP,0.8159
10/28/2016,USD,1
10/28/2016,CAD,1.3389
10/28/2016,AUD,1.3206
10/28/2016,EUR,0.9156
10/28/2016,GBP,0.8232
10/29/2016,USD,1
10/29/2016,CAD,1.3389
10/29/2016,AUD,1.3206
10/29/2016,EUR,0.9156
10/29/2016,GBP,0.8232
10/30/2016,USD,1
10/30/2016,CAD,1.3389
10/30/2016,AUD,1.3206
10/30/2016,EUR,0.9156
10/30/2016,GBP,0.8232
10/31/2016,USD,1
10/31/2016,CAD,1.3398
10/31/2016,AUD,1.3153
10/31/2016,EUR,0.9136
10/31/2016,GBP,0.8227
11/1/2016,USD,1
11/1/2016,CAD,1.3361
11/1/2016,AUD,1.3008
11/1/2016,EUR,0.907
11/1/2016,GBP,0.8179
11/2/2016,USD,1
11/2/2016,CAD,1.3375
11/2/2016,AUD,1.305
11/2/2016,EUR,0.9013
11/2/2016,GBP,0.8117
11/3/2016,USD,1
11/3/2016,CAD,1.3389
11/3/2016,AUD,1.3046
11/3/2016,EUR,0.9038
11/3/2016,GBP,0.8013
11/4/2016,USD,1
11/4/2016,CAD,1.3433
11/4/2016,AUD,1.3015
11/4/2016,EUR,0.9015
11/4/2016,GBP,0.8006
11/5/2016,USD,1
11/5/2016,CAD,1.3433
11/5/2016,AUD,1.3015
11/5/2016,EUR,0.9015
11/5/2016,GBP,0.8006
11/6/2016,USD,1
11/6/2016,CAD,1.3433
11/6/2016,AUD,1.3015
11/6/2016,EUR,0.9015
11/6/2016,GBP,0.8006
11/7/2016,USD,1
11/7/2016,CAD,1.3391
11/7/2016,AUD,1.3015
11/7/2016,EUR,0.904
11/7/2016,GBP,0.8049
11/8/2016,USD,1
11/8/2016,CAD,1.3368
11/8/2016,AUD,1.2984
11/8/2016,EUR,0.906
11/8/2016,GBP,0.8071
11/9/2016,USD,1
11/9/2016,CAD,1.3426
11/9/2016,AUD,1.3007
11/9/2016,EUR,0.9073
11/9/2016,GBP,0.8077
11/10/2016,USD,1
11/10/2016,CAD,1.3482
11/10/2016,AUD,1.3158
11/10/2016,EUR,0.9179
11/10/2016,GBP,0.8057
11/11/2016,USD,1
11/11/2016,CAD,1.3491
11/11/2016,AUD,1.3149
11/11/2016,EUR,0.9171
11/11/2016,GBP,0.7899
11/12/2016,USD,1
11/12/2016,CAD,1.3491
11/12/2016,AUD,1.3149
11/12/2016,EUR,0.9171
11/12/2016,GBP,0.7899
11/13/2016,USD,1
11/13/2016,CAD,1.3491
11/13/2016,AUD,1.3149
11/13/2016,EUR,0.9171
11/13/2016,GBP,0.7899
11/14/2016,USD,1
11/14/2016,CAD,1.3538
11/14/2016,AUD,1.3247
11/14/2016,EUR,0.9279
11/14/2016,GBP,0.7979
11/15/2016,USD,1
11/15/2016,CAD,1.3525
11/15/2016,AUD,1.3228
11/15/2016,EUR,0.9289
11/15/2016,GBP,0.8048
11/16/2016,USD,1
11/16/2016,CAD,1.3479
11/16/2016,AUD,1.3393
11/16/2016,EUR,0.9344
11/16/2016,GBP,0.8046
11/17/2016,USD,1
11/17/2016,CAD,1.3426
11/17/2016,AUD,1.3398
11/17/2016,EUR,0.9331
11/17/2016,GBP,0.803
11/18/2016,USD,1
11/18/2016,CAD,1.3515
11/18/2016,AUD,1.3525
11/18/2016,EUR,0.9408
11/18/2016,GBP,0.8112
11/19/2016,USD,1
11/19/2016,CAD,1.3515
11/19/2016,AUD,1.3525
11/19/2016,EUR,0.9408
11/19/2016,GBP,0.8112
11/20/2016,USD,1
11/20/2016,CAD,1.3515
11/20/2016,AUD,1.3525
11/20/2016,EUR,0.9408
11/20/2016,GBP,0.8112
11/21/2016,USD,1
11/21/2016,CAD,1.3459
11/21/2016,AUD,1.3568
11/21/2016,EUR,0.9406
11/21/2016,GBP,0.8064
11/22/2016,USD,1
11/22/2016,CAD,1.3403
11/22/2016,AUD,1.3518
11/22/2016,EUR,0.9419
11/22/2016,GBP,0.8046
11/23/2016,USD,1
11/23/2016,CAD,1.345
11/23/2016,AUD,1.3482
11/23/2016,EUR,0.9432
11/23/2016,GBP,0.8054
11/24/2016,USD,1
11/24/2016,CAD,1.3493
11/24/2016,AUD,1.3532
11/24/2016,EUR,0.948
11/24/2016,GBP,0.8039
11/25/2016,USD,1
11/25/2016,CAD,1.3491
11/25/2016,AUD,1.3435
11/25/2016,EUR,0.9441
11/25/2016,GBP,0.8042
11/26/2016,USD,1
11/26/2016,CAD,1.3491
11/26/2016,AUD,1.3435
11/26/2016,EUR,0.9441
11/26/2016,GBP,0.8042
11/27/2016,USD,1
11/27/2016,CAD,1.3491
11/27/2016,AUD,1.3435
11/27/2016,EUR,0.9441
11/27/2016,GBP,0.8042
11/28/2016,USD,1
11/28/2016,CAD,1.3451
11/28/2016,AUD,1.3406
11/28/2016,EUR,0.9445
11/28/2016,GBP,0.8057
11/29/2016,USD,1
11/29/2016,CAD,1.3457
11/29/2016,AUD,1.3436
11/29/2016,EUR,0.9455
11/29/2016,GBP,0.802
11/30/2016,USD,1
11/30/2016,CAD,1.3383
11/30/2016,AUD,1.3438
11/30/2016,EUR,0.9403
11/30/2016,GBP,0.8016
12/1/2016,USD,1
12/1/2016,CAD,1.34
12/1/2016,AUD,1.353
12/1/2016,EUR,0.941
12/1/2016,GBP,0.7914
12/2/2016,USD,1
12/2/2016,CAD,1.3303
12/2/2016,AUD,1.3468
12/2/2016,EUR,0.9397
12/2/2016,GBP,0.7922
12/3/2016,USD,1
12/3/2016,CAD,1.3303
12/3/2016,AUD,1.3468
12/3/2016,EUR,0.9397
12/3/2016,GBP,0.7922
12/4/2016,USD,1
12/4/2016,CAD,1.3303
12/4/2016,AUD,1.3468
12/4/2016,EUR,0.9397
12/4/2016,GBP,0.7922
12/5/2016,USD,1
12/5/2016,CAD,1.3306
12/5/2016,AUD,1.3447
12/5/2016,EUR,0.9344
12/5/2016,GBP,0.7865
12/6/2016,USD,1
12/6/2016,CAD,1.3268
12/6/2016,AUD,1.3411
12/6/2016,EUR,0.9316
12/6/2016,GBP,0.7845
12/7/2016,USD,1
12/7/2016,CAD,1.3273
12/7/2016,AUD,1.3428
12/7/2016,EUR,0.932
12/7/2016,GBP,0.7931
12/8/2016,USD,1
12/8/2016,CAD,1.3215
12/8/2016,AUD,1.3386
12/8/2016,EUR,0.9292
12/8/2016,GBP,0.7898
12/9/2016,USD,1
12/9/2016,CAD,1.3177
12/9/2016,AUD,1.3392
12/9/2016,EUR,0.9471
12/9/2016,GBP,0.7949
12/10/2016,USD,1
12/10/2016,CAD,1.3177
12/10/2016,AUD,1.3392
12/10/2016,EUR,0.9471
12/10/2016,GBP,0.7949
12/11/2016,USD,1
12/11/2016,CAD,1.3177
12/11/2016,AUD,1.3392
12/11/2016,EUR,0.9471
12/11/2016,GBP,0.7949
12/12/2016,USD,1
12/12/2016,CAD,1.3135
12/12/2016,AUD,1.3377
12/12/2016,EUR,0.9438
12/12/2016,GBP,0.7918
12/13/2016,USD,1
12/13/2016,CAD,1.3121
12/13/2016,AUD,1.3341
12/13/2016,EUR,0.9425
12/13/2016,GBP,0.7869
12/14/2016,USD,1
12/14/2016,CAD,1.3116
12/14/2016,AUD,1.3319
12/14/2016,EUR,0.9395
12/14/2016,GBP,0.7888
12/15/2016,USD,1
12/15/2016,CAD,1.3343
12/15/2016,AUD,1.3542
12/15/2016,EUR,0.9598
12/15/2016,GBP,0.8024
12/16/2016,USD,1
12/16/2016,CAD,1.3373
12/16/2016,AUD,1.364
12/16/2016,EUR,0.9579
12/16/2016,GBP,0.8036
12/17/2016,USD,1
12/17/2016,CAD,1.3373
12/17/2016,AUD,1.364
12/17/2016,EUR,0.9579
12/17/2016,GBP,0.8036
12/18/2016,USD,1
12/18/2016,CAD,1.3373
12/18/2016,AUD,1.364
12/18/2016,EUR,0.9579
12/18/2016,GBP,0.8036
12/19/2016,USD,1
12/19/2016,CAD,1.3382
12/19/2016,AUD,1.377
12/19/2016,EUR,0.9595
12/19/2016,GBP,0.8073
12/20/2016,USD,1
12/20/2016,CAD,1.3408
12/20/2016,AUD,1.3817
12/20/2016,EUR,0.9649
12/20/2016,GBP,0.8103
12/21/2016,USD,1
12/21/2016,CAD,1.3369
12/21/2016,AUD,1.3763
12/21/2016,EUR,0.9596
12/21/2016,GBP,0.8084
12/22/2016,USD,1
12/22/2016,CAD,1.3468
12/22/2016,AUD,1.3855
12/22/2016,EUR,0.9575
12/22/2016,GBP,0.8105
12/23/2016,USD,1
12/23/2016,CAD,1.3514
12/23/2016,AUD,1.3944
12/23/2016,EUR,0.9573
12/23/2016,GBP,0.8164
12/24/2016,USD,1
12/24/2016,CAD,1.3514
12/24/2016,AUD,1.3944
12/24/2016,EUR,0.9573
12/24/2016,GBP,0.8164
12/25/2016,USD,1
12/25/2016,CAD,1.3514
12/25/2016,AUD,1.3944
12/25/2016,EUR,0.9573
12/25/2016,GBP,0.8164
12/26/2016,USD,1
12/26/2016,CAD,1.3514
12/26/2016,AUD,1.3944
12/26/2016,EUR,0.9573
12/26/2016,GBP,0.8164
12/27/2016,USD,1
12/27/2016,CAD,1.3534
12/27/2016,AUD,1.3913
12/27/2016,EUR,0.9574
12/27/2016,GBP,0.8167
12/28/2016,USD,1
12/28/2016,CAD,1.3575
12/28/2016,AUD,1.3933
12/28/2016,EUR,0.9614
12/28/2016,GBP,0.8185
12/29/2016,USD,1
12/29/2016,CAD,1.3541
12/29/2016,AUD,1.3876
12/29/2016,EUR,0.9567
12/29/2016,GBP,0.816
12/30/2016,USD,1
12/30/2016,CAD,1.346
12/30/2016,AUD,1.3847
12/30/2016,EUR,0.9487
12/30/2016,GBP,0.8122
12/31/2016,USD,1
12/31/2016,CAD,1.346
12/31/2016,AUD,1.3847
12/31/2016,EUR,0.9487
12/31/2016,GBP,0.8122
1/1/2017,USD,1
1/1/2017,CAD,1.346
1/1/2017,AUD,1.3847
1/1/2017,EUR,0.9487
1/1/2017,GBP,0.8122
1/2/2017,USD,1
1/2/2017,CAD,1.3445
1/2/2017,AUD,1.3926
1/2/2017,EUR,0.9556
1/2/2017,GBP,0.8136
1/3/2017,USD,1
1/3/2017,CAD,1.3444
1/3/2017,AUD,1.3854
1/3/2017,EUR,0.9629
1/3/2017,GBP,0.8143
1/4/2017,USD,1
1/4/2017,CAD,1.3312
1/4/2017,AUD,1.3771
1/4/2017,EUR,0.9581
1/4/2017,GBP,0.8139
1/5/2017,USD,1
1/5/2017,CAD,1.33
1/5/2017,AUD,1.3714
1/5/2017,EUR,0.9523
1/5/2017,GBP,0.8136
1/6/2017,USD,1
1/6/2017,CAD,1.3258
1/6/2017,AUD,1.363
1/6/2017,EUR,0.9444
1/6/2017,GBP,0.8088
1/7/2017,USD,1
1/7/2017,CAD,1.3258
1/7/2017,AUD,1.363
1/7/2017,EUR,0.9444
1/7/2017,GBP,0.8088
1/8/2017,USD,1
1/8/2017,CAD,1.3258
1/8/2017,AUD,1.363
1/8/2017,EUR,0.9444
1/8/2017,GBP,0.8088
1/9/2017,USD,1
1/9/2017,CAD,1.3269
1/9/2017,AUD,1.3653
1/9/2017,EUR,0.9509
1/9/2017,GBP,0.8241
1/10/2017,USD,1
1/10/2017,CAD,1.3241
1/10/2017,AUD,1.3627
1/10/2017,EUR,0.9463
1/10/2017,GBP,0.8228
1/11/2017,USD,1
1/11/2017,CAD,1.3252
1/11/2017,AUD,1.3559
1/11/2017,EUR,0.9521
1/11/2017,GBP,0.8257
1/12/2017,USD,1
1/12/2017,CAD,1.3057
1/12/2017,AUD,1.3302
1/12/2017,EUR,0.9364
1/12/2017,GBP,0.8132
1/13/2017,USD,1
1/13/2017,CAD,1.3141
1/13/2017,AUD,1.3343
1/13/2017,EUR,0.938
1/13/2017,GBP,0.8212
1/14/2017,USD,1
1/14/2017,CAD,1.3141
1/14/2017,AUD,1.3343
1/14/2017,EUR,0.938
1/14/2017,GBP,0.8212
1/15/2017,USD,1
1/15/2017,CAD,1.3141
1/15/2017,AUD,1.3343
1/15/2017,EUR,0.938
1/15/2017,GBP,0.8212
1/16/2017,USD,1
1/16/2017,CAD,1.3146
1/16/2017,AUD,1.3377
1/16/2017,EUR,0.9439
1/16/2017,GBP,0.8288
1/17/2017,USD,1
1/17/2017,CAD,1.306
1/17/2017,AUD,1.3255
1/17/2017,EUR,0.936
1/17/2017,GBP,0.8123
1/18/2017,USD,1
1/18/2017,CAD,1.3115
1/18/2017,AUD,1.3248
1/18/2017,EUR,0.9377
1/18/2017,GBP,0.8143
1/19/2017,USD,1
1/19/2017,CAD,1.3282
1/19/2017,AUD,1.3229
1/19/2017,EUR,0.9374
1/19/2017,GBP,0.8114
1/20/2017,USD,1
1/20/2017,CAD,1.3372
1/20/2017,AUD,1.3276
1/20/2017,EUR,0.9406
1/20/2017,GBP,0.8145
1/21/2017,USD,1
1/21/2017,CAD,1.3372
1/21/2017,AUD,1.3276
1/21/2017,EUR,0.9406
1/21/2017,GBP,0.8145
1/22/2017,USD,1
1/22/2017,CAD,1.3372
1/22/2017,AUD,1.3276
1/22/2017,EUR,0.9406
1/22/2017,GBP,0.8145
1/23/2017,USD,1
1/23/2017,CAD,1.3314
1/23/2017,AUD,1.3212
1/23/2017,EUR,0.9333
1/23/2017,GBP,0.804
1/24/2017,USD,1
1/24/2017,CAD,1.3274
1/24/2017,AUD,1.321
1/24/2017,EUR,0.9304
1/24/2017,GBP,0.8034
1/25/2017,USD,1
1/25/2017,CAD,1.3097
1/25/2017,AUD,1.323
1/25/2017,EUR,0.9308
1/25/2017,GBP,0.7942
1/26/2017,USD,1
1/26/2017,CAD,1.3129
1/26/2017,AUD,1.3276
1/26/2017,EUR,0.9346
1/26/2017,GBP,0.7957
1/27/2017,USD,1
1/27/2017,CAD,1.3119
1/27/2017,AUD,1.3266
1/27/2017,EUR,0.9362
1/27/2017,GBP,0.7974
1/28/2017,USD,1
1/28/2017,CAD,1.3119
1/28/2017,AUD,1.3266
1/28/2017,EUR,0.9362
1/28/2017,GBP,0.7974
1/29/2017,USD,1
1/29/2017,CAD,1.3119
1/29/2017,AUD,1.3266
1/29/2017,EUR,0.9362
1/29/2017,GBP,0.7974
1/30/2017,USD,1
1/30/2017,CAD,1.3154
1/30/2017,AUD,1.3273
1/30/2017,EUR,0.9407
1/30/2017,GBP,0.799
1/31/2017,USD,1
1/31/2017,CAD,1.3069
1/31/2017,AUD,1.3201
1/31/2017,EUR,0.9298
1/31/2017,GBP,0.8006
2/1/2017,USD,1
2/1/2017,CAD,1.3065
2/1/2017,AUD,1.3184
2/1/2017,EUR,0.9268
2/1/2017,GBP,0.7916
2/2/2017,USD,1
2/2/2017,CAD,1.3
2/2/2017,AUD,1.3009
2/2/2017,EUR,0.9252
2/2/2017,GBP,0.7963
2/3/2017,USD,1
2/3/2017,CAD,1.3056
2/3/2017,AUD,1.3087
2/3/2017,EUR,0.931
2/3/2017,GBP,0.8008
2/4/2017,USD,1
2/4/2017,CAD,1.3056
2/4/2017,AUD,1.3087
2/4/2017,EUR,0.931
2/4/2017,GBP,0.8008
2/5/2017,USD,1
2/5/2017,CAD,1.3056
2/5/2017,AUD,1.3087
2/5/2017,EUR,0.931
2/5/2017,GBP,0.8008
2/6/2017,USD,1
2/6/2017,CAD,1.3057
2/6/2017,AUD,1.3075
2/6/2017,EUR,0.9335
2/6/2017,GBP,0.8024
2/7/2017,USD,1
2/7/2017,CAD,1.3182
2/7/2017,AUD,1.3128
2/7/2017,EUR,0.9368
2/7/2017,GBP,0.8087
2/8/2017,USD,1
2/8/2017,CAD,1.3146
2/8/2017,AUD,1.309
2/8/2017,EUR,0.9376
2/8/2017,GBP,0.8
2/9/2017,USD,1
2/9/2017,CAD,1.3109
2/9/2017,AUD,1.3061
2/9/2017,EUR,0.9353
2/9/2017,GBP,0.7958
2/10/2017,USD,1
2/10/2017,CAD,1.3139
2/10/2017,AUD,1.3082
2/10/2017,EUR,0.9408
2/10/2017,GBP,0.8024
2/11/2017,USD,1
2/11/2017,CAD,1.3139
2/11/2017,AUD,1.3082
2/11/2017,EUR,0.9408
2/11/2017,GBP,0.8024
2/12/2017,USD,1
2/12/2017,CAD,1.3139
2/12/2017,AUD,1.3082
2/12/2017,EUR,0.9408
2/12/2017,GBP,0.8024
2/13/2017,USD,1
2/13/2017,CAD,1.3093
2/13/2017,AUD,1.3046
2/13/2017,EUR,0.9408
2/13/2017,GBP,0.7987
2/14/2017,USD,1
2/14/2017,CAD,1.303
2/14/2017,AUD,1.3003
2/14/2017,EUR,0.9414
2/14/2017,GBP,0.8011
2/15/2017,USD,1
2/15/2017,CAD,1.3083
2/15/2017,AUD,1.3037
2/15/2017,EUR,0.9474
2/15/2017,GBP,0.8053
2/16/2017,USD,1
2/16/2017,CAD,1.3016
2/16/2017,AUD,1.2963
2/16/2017,EUR,0.9388
2/16/2017,GBP,0.799
2/17/2017,USD,1
2/17/2017,CAD,1.3079
2/17/2017,AUD,1.3044
2/17/2017,EUR,0.939
2/17/2017,GBP,0.8049
2/18/2017,USD,1
2/18/2017,CAD,1.3079
2/18/2017,AUD,1.3044
2/18/2017,EUR,0.939
2/18/2017,GBP,0.8049
2/19/2017,USD,1
2/19/2017,CAD,1.3079
2/19/2017,AUD,1.3044
2/19/2017,EUR,0.939
2/19/2017,GBP,0.8049
2/20/2017,USD,1
2/20/2017,CAD,1.311
2/20/2017,AUD,1.3032
2/20/2017,EUR,0.942
2/20/2017,GBP,0.802
2/21/2017,USD,1
2/21/2017,CAD,1.3135
2/21/2017,AUD,1.3061
2/21/2017,EUR,0.949
2/21/2017,GBP,0.8054
2/22/2017,USD,1
2/22/2017,CAD,1.3168
2/22/2017,AUD,1.3021
2/22/2017,EUR,0.9512
2/22/2017,GBP,0.8033
2/23/2017,USD,1
2/23/2017,CAD,1.3116
2/23/2017,AUD,1.2949
2/23/2017,EUR,0.9458
2/23/2017,GBP,0.8004
2/24/2017,USD,1
2/24/2017,CAD,1.3109
2/24/2017,AUD,1.3023
2/24/2017,EUR,0.9426
2/24/2017,GBP,0.7965
2/25/2017,USD,1
2/25/2017,CAD,1.3109
2/25/2017,AUD,1.3023
2/25/2017,EUR,0.9426
2/25/2017,GBP,0.7965
2/26/2017,USD,1
2/26/2017,CAD,1.3109
2/26/2017,AUD,1.3023
2/26/2017,EUR,0.9426
2/26/2017,GBP,0.7965
2/27/2017,USD,1
2/27/2017,CAD,1.3119
2/27/2017,AUD,1.3031
2/27/2017,EUR,0.9446
2/27/2017,GBP,0.8055
2/28/2017,USD,1
2/28/2017,CAD,1.3196
2/28/2017,AUD,1.3029
2/28/2017,EUR,0.9437
2/28/2017,GBP,0.805
3/1/2017,USD,1
3/1/2017,CAD,1.3333
3/1/2017,AUD,1.3056
3/1/2017,EUR,0.9494
3/1/2017,GBP,0.8122
3/2/2017,USD,1
3/2/2017,CAD,1.3381
3/2/2017,AUD,1.3163
3/2/2017,EUR,0.9511
3/2/2017,GBP,0.8138
3/3/2017,USD,1
3/3/2017,CAD,1.3404
3/3/2017,AUD,1.321
3/3/2017,EUR,0.9465
3/3/2017,GBP,0.8174
3/4/2017,USD,1
3/4/2017,CAD,1.3404
3/4/2017,AUD,1.321
3/4/2017,EUR,0.9465
3/4/2017,GBP,0.8174
3/5/2017,USD,1
3/5/2017,CAD,1.3404
3/5/2017,AUD,1.321
3/5/2017,EUR,0.9465
3/5/2017,GBP,0.8174
3/6/2017,USD,1
3/6/2017,CAD,1.339
3/6/2017,AUD,1.3158
3/6/2017,EUR,0.9441
3/6/2017,GBP,0.8148
3/7/2017,USD,1
3/7/2017,CAD,1.3418
3/7/2017,AUD,1.3162
3/7/2017,EUR,0.9455
3/7/2017,GBP,0.8199
3/8/2017,USD,1
3/8/2017,CAD,1.3445
3/8/2017,AUD,1.3232
3/8/2017,EUR,0.9473
3/8/2017,GBP,0.8218
3/9/2017,USD,1
3/9/2017,CAD,1.3527
3/9/2017,AUD,1.3311
3/9/2017,EUR,0.9478
3/9/2017,GBP,0.8213
3/10/2017,USD,1
3/10/2017,CAD,1.3504
3/10/2017,AUD,1.329
3/10/2017,EUR,0.9429
3/10/2017,GBP,0.8226
3/11/2017,USD,1
3/11/2017,CAD,1.3504
3/11/2017,AUD,1.329
3/11/2017,EUR,0.9429
3/11/2017,GBP,0.8226
3/12/2017,USD,1
3/12/2017,CAD,1.3504
3/12/2017,AUD,1.329
3/12/2017,EUR,0.9429
3/12/2017,GBP,0.8226
3/13/2017,USD,1
3/13/2017,CAD,1.3458
3/13/2017,AUD,1.3203
3/13/2017,EUR,0.9378
3/13/2017,GBP,0.8183
3/14/2017,USD,1
3/14/2017,CAD,1.3487
3/14/2017,AUD,1.3238
3/14/2017,EUR,0.9406
3/14/2017,GBP,0.8237
3/15/2017,USD,1
3/15/2017,CAD,1.3454
3/15/2017,AUD,1.3173
3/15/2017,EUR,0.9414
3/15/2017,GBP,0.8197
3/16/2017,USD,1
3/16/2017,CAD,1.3311
3/16/2017,AUD,1.3001
3/16/2017,EUR,0.9323
3/16/2017,GBP,0.8093
3/17/2017,USD,1
3/17/2017,CAD,1.3315
3/17/2017,AUD,1.2983
3/17/2017,EUR,0.9314
3/17/2017,GBP,0.8091
3/18/2017,USD,1
3/18/2017,CAD,1.3315
3/18/2017,AUD,1.2983
3/18/2017,EUR,0.9314
3/18/2017,GBP,0.8091
3/19/2017,USD,1
3/19/2017,CAD,1.3315
3/19/2017,AUD,1.2983
3/19/2017,EUR,0.9314
3/19/2017,GBP,0.8091
3/20/2017,USD,1
3/20/2017,CAD,1.3355
3/20/2017,AUD,1.2948
3/20/2017,EUR,0.9301
3/20/2017,GBP,0.8072
3/21/2017,USD,1
3/21/2017,CAD,1.3284
3/21/2017,AUD,1.2932
3/21/2017,EUR,0.9258
3/21/2017,GBP,0.8031
3/22/2017,USD,1
3/22/2017,CAD,1.3378
3/22/2017,AUD,1.3034
3/22/2017,EUR,0.9253
3/22/2017,GBP,0.8031
3/23/2017,USD,1
3/23/2017,CAD,1.3339
3/23/2017,AUD,1.3102
3/23/2017,EUR,0.9271
3/23/2017,GBP,0.7999
3/24/2017,USD,1
3/24/2017,CAD,1.3372
3/24/2017,AUD,1.3125
3/24/2017,EUR,0.9255
3/24/2017,GBP,0.8015
3/25/2017,USD,1
3/25/2017,CAD,1.3372
3/25/2017,AUD,1.3125
3/25/2017,EUR,0.9255
3/25/2017,GBP,0.8015
3/26/2017,USD,1
3/26/2017,CAD,1.3372
3/26/2017,AUD,1.3125
3/26/2017,EUR,0.9255
3/26/2017,GBP,0.8015
3/27/2017,USD,1
3/27/2017,CAD,1.3349
3/27/2017,AUD,1.3097
3/27/2017,EUR,0.9184
3/27/2017,GBP,0.7935
3/28/2017,USD,1
3/28/2017,CAD,1.3395
3/28/2017,AUD,1.3151
3/28/2017,EUR,0.9209
3/28/2017,GBP,0.7962
3/29/2017,USD,1
3/29/2017,CAD,1.3379
3/29/2017,AUD,1.3082
3/29/2017,EUR,0.9304
3/29/2017,GBP,0.8037
3/30/2017,USD,1
3/30/2017,CAD,1.3337
3/30/2017,AUD,1.3028
3/30/2017,EUR,0.9314
3/30/2017,GBP,0.8026
3/31/2017,USD,1
3/31/2017,CAD,1.3343
3/31/2017,AUD,1.3078
3/31/2017,EUR,0.9354
3/31/2017,GBP,0.8002
4/1/2017,USD,1
4/1/2017,CAD,1.3343
4/1/2017,AUD,1.3078
4/1/2017,EUR,0.9354
4/1/2017,GBP,0.8002
4/2/2017,USD,1
4/2/2017,CAD,1.3343
4/2/2017,AUD,1.3078
4/2/2017,EUR,0.9354
4/2/2017,GBP,0.8002
4/3/2017,USD,1
4/3/2017,CAD,1.3347
4/3/2017,AUD,1.3143
4/3/2017,EUR,0.938
4/3/2017,GBP,0.7997
4/4/2017,USD,1
4/4/2017,CAD,1.3445
4/4/2017,AUD,1.3247
4/4/2017,EUR,0.9389
4/4/2017,GBP,0.8039
4/5/2017,USD,1
4/5/2017,CAD,1.3384
4/5/2017,AUD,1.3191
4/5/2017,EUR,0.9365
4/5/2017,GBP,0.8008
4/6/2017,USD,1
4/6/2017,CAD,1.3428
4/6/2017,AUD,1.3222
4/6/2017,EUR,0.9376
4/6/2017,GBP,0.8025
4/7/2017,USD,1
4/7/2017,CAD,1.3411
4/7/2017,AUD,1.3286
4/7/2017,EUR,0.9407
4/7/2017,GBP,0.805
4/8/2017,USD,1
4/8/2017,CAD,1.3411
4/8/2017,AUD,1.3286
4/8/2017,EUR,0.9407
4/8/2017,GBP,0.805
4/9/2017,USD,1
4/9/2017,CAD,1.3411
4/9/2017,AUD,1.3286
4/9/2017,EUR,0.9407
4/9/2017,GBP,0.805
4/10/2017,USD,1
4/10/2017,CAD,1.3382
4/10/2017,AUD,1.3348
4/10/2017,EUR,0.9454
4/10/2017,GBP,0.8067
4/11/2017,USD,1
4/11/2017,CAD,1.3319
4/11/2017,AUD,1.3317
4/11/2017,EUR,0.942
4/11/2017,GBP,0.8038
4/12/2017,USD,1
4/12/2017,CAD,1.3309
4/12/2017,AUD,1.3355
4/12/2017,EUR,0.943
4/12/2017,GBP,0.8
4/13/2017,USD,1
4/13/2017,CAD,1.3235
4/13/2017,AUD,1.3196
4/13/2017,EUR,0.9407
4/13/2017,GBP,0.7974
4/14/2017,USD,1
4/14/2017,CAD,1.3235
4/14/2017,AUD,1.3196
4/14/2017,EUR,0.9407
4/14/2017,GBP,0.7974
4/15/2017,USD,1
4/15/2017,CAD,1.3235
4/15/2017,AUD,1.3196
4/15/2017,EUR,0.9407
4/15/2017,GBP,0.7974
4/16/2017,USD,1
4/16/2017,CAD,1.3235
4/16/2017,AUD,1.3196
4/16/2017,EUR,0.9407
4/16/2017,GBP,0.7974
4/17/2017,USD,1
4/17/2017,CAD,1.3235
4/17/2017,AUD,1.3196
4/17/2017,EUR,0.9407
4/17/2017,GBP,0.7974
4/18/2017,USD,1
4/18/2017,CAD,1.3362
4/18/2017,AUD,1.3251
4/18/2017,EUR,0.9362
4/18/2017,GBP,0.7899
4/19/2017,USD,1
4/19/2017,CAD,1.3441
4/19/2017,AUD,1.3291
4/19/2017,EUR,0.9324
4/19/2017,GBP,0.7779
4/20/2017,USD,1
4/20/2017,CAD,1.3489
4/20/2017,AUD,1.3288
4/20/2017,EUR,0.9307
4/20/2017,GBP,0.781
4/21/2017,USD,1
