ProductKey,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category
770,Contoso ADSL Modem Splitter/Filter X 3 E300 Black,Contoso,Black,$26.97 ,$52.90 ,0308,Computers Accessories,03,Computers
771,Contoso USB Wave Multi-media Keyboard E280 Black,Contoso,Black,$8.11 ,$15.90 ,0308,Computers Accessories,03,Computers
772,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,Contoso,Black,$6.07 ,$11.90 ,0308,Computers Accessories,03,Computers
773,Contoso USB Wave Multi-media Keyboard E280 Blue,Contoso,Blue,$8.11 ,$15.90 ,0308,Computers Accessories,03,Computers
774,Contoso USB Optical Mouse E200 Blue,Contoso,Blue,$7.90 ,$15.50 ,0308,Computers Accessories,03,Computers
775,Contoso Smart Battery M901 Blue,Contoso,Blue,$5.29 ,$11.50 ,0308,Computers Accessories,03,Computers
776,Contoso Digital Camera Accessory kit M200 Blue,Contoso,Blue,$10.99 ,$23.90 ,0308,Computers Accessories,03,Computers
777,Contoso Reserve Pen -Tablet Pen E200 Blue,Contoso,Blue,$7.09 ,$13.90 ,0308,Computers Accessories,03,Computers
778,Contoso Rechargeable Battery E100 White,Contoso,White,$6.60 ,$12.95 ,0308,Computers Accessories,03,Computers
779,Contoso Dual USB Power Adapter - power adapter E300 White,Contoso,White,$20.34 ,$39.90 ,0308,Computers Accessories,03,Computers
780,Contoso Car power adapter M90 White,Contoso,White,$9.17 ,$19.95 ,0308,Computers Accessories,03,Computers
781,Contoso Notebook Peripheral Kit M69 White,Contoso,White,$7.59 ,$16.50 ,0308,Computers Accessories,03,Computers
782,Contoso Mouse Lock Bundle E200 White,Contoso,White,$6.60 ,$12.95 ,0308,Computers Accessories,03,Computers
783,Contoso Education Supplies Bundle E200 White,Contoso,White,$6.88 ,$13.50 ,0308,Computers Accessories,03,Computers
784,Contoso Laptop Starter Bundle M200 White,Contoso,White,$7.59 ,$16.50 ,0308,Computers Accessories,03,Computers
785,Contoso Education Essentials Bundle M300 White,Contoso,White,$4.37 ,$9.50 ,0308,Computers Accessories,03,Computers
786,Contoso Desktop Alternative Bundle E200 White,Contoso,White,$5.86 ,$11.50 ,0308,Computers Accessories,03,Computers
787,Contoso Power Inverter - DC to AC power inverter E900 White,Contoso,White,$4.84 ,$9.50 ,0308,Computers Accessories,03,Computers
788,Contoso Smart Battery M901 White,Contoso,White,$5.29 ,$11.50 ,0308,Computers Accessories,03,Computers
789,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 White,Contoso,White,$15.24 ,$29.90 ,0308,Computers Accessories,03,Computers
790,Contoso Home/Office Laptop Power Adapter E300 White,Contoso,White,$13.00 ,$25.50 ,0308,Computers Accessories,03,Computers
791,Contoso USB 2.0 Dock Station docking station M800 White,Contoso,White,$13.75 ,$29.90 ,0308,Computers Accessories,03,Computers
792,Contoso Enhanced Capacity Battery M800 White,Contoso,White,$12.83 ,$27.90 ,0308,Computers Accessories,03,Computers
793,Contoso Connectivity Starter Kit Smart Buy M680 White,Contoso,White,$12.83 ,$27.90 ,0308,Computers Accessories,03,Computers
794,Contoso 90W AC/DC Power Adapter E300 White,Contoso,White,$6.07 ,$11.90 ,0308,Computers Accessories,03,Computers
795,Contoso Reserve Pen - Tablet Pen E200 White,Contoso,White,$7.09 ,$13.90 ,0308,Computers Accessories,03,Computers
796,Contoso USB Data Link - direct connect adapter E600 White,Contoso,White,$8.62 ,$16.90 ,0308,Computers Accessories,03,Computers
797,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 White,Contoso,White,$11.23 ,$33.90 ,0308,Computers Accessories,03,Computers
798,Contoso Digital camera accessory kit M200 White,Contoso,White,$10.99 ,$23.90 ,0308,Computers Accessories,03,Computers
799,Contoso Leather Case - case for digital photo camera X20 White,Contoso,White,$13.22 ,$39.90 ,0308,Computers Accessories,03,Computers
800,Contoso Lens cap E80 White,Contoso,White,$15.27 ,$29.95 ,0308,Computers Accessories,03,Computers
801,Contoso Battery charger - bike E200 White,Contoso,White,$10.15 ,$19.90 ,0308,Computers Accessories,03,Computers
802,Contoso USB Optical Mouse E200 White,Contoso,White,$7.90 ,$15.50 ,0308,Computers Accessories,03,Computers
803,Contoso ADSL Modem Splitter/Filter X 1 E100 White,Contoso,White,$9.13 ,$17.90 ,0308,Computers Accessories,03,Computers
804,Contoso ADSL Modem Splitter/Filter X 2 E200 White,Contoso,White,$11.68 ,$22.90 ,0308,Computers Accessories,03,Computers
805,Contoso ADSL Modem Splitter/Filter X 3 E300 White,Contoso,White,$26.97 ,$52.90 ,0308,Computers Accessories,03,Computers
806,Contoso USB Wave Multi-media Keyboard E280 White,Contoso,White,$8.11 ,$15.90 ,0308,Computers Accessories,03,Computers
807,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 White,Contoso,White,$6.07 ,$11.90 ,0308,Computers Accessories,03,Computers
808,Contoso Rechargeable Battery E100 Grey,Contoso,Grey,$6.60 ,$12.95 ,0308,Computers Accessories,03,Computers
809,Contoso Dual USB Power Adapter - power adapter E300 Grey,Contoso,Grey,$20.34 ,$39.90 ,0308,Computers Accessories,03,Computers
810,Contoso Car power adapter M90 Grey,Contoso,Grey,$9.17 ,$19.95 ,0308,Computers Accessories,03,Computers
811,Contoso Notebook Peripheral Kit M69 Grey,Contoso,Grey,$7.59 ,$16.50 ,0308,Computers Accessories,03,Computers
812,Contoso Mouse Lock Bundle E200 Grey,Contoso,Grey,$6.60 ,$12.95 ,0308,Computers Accessories,03,Computers
813,Contoso Education Supplies Bundle E200 Grey,Contoso,Grey,$6.88 ,$13.50 ,0308,Computers Accessories,03,Computers
814,Contoso Laptop Starter Bundle M200 Grey,Contoso,Grey,$7.59 ,$16.50 ,0308,Computers Accessories,03,Computers
815,Contoso Education Essentials Bundle M300 Grey,Contoso,Grey,$4.37 ,$9.50 ,0308,Computers Accessories,03,Computers
816,Contoso Desktop Alternative Bundle E200 Grey,Contoso,Grey,$5.86 ,$11.50 ,0308,Computers Accessories,03,Computers
817,Contoso Power Inverter - DC to AC power inverter E900 Grey,Contoso,Grey,$4.84 ,$9.50 ,0308,Computers Accessories,03,Computers
818,Contoso Smart Battery M901 Grey,Contoso,Grey,$5.29 ,$11.50 ,0308,Computers Accessories,03,Computers
819,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Grey,Contoso,Grey,$15.24 ,$29.90 ,0308,Computers Accessories,03,Computers
820,Contoso Home/Office Laptop Power Adapter E300 Grey,Contoso,Grey,$13.00 ,$25.50 ,0308,Computers Accessories,03,Computers
821,Contoso USB 2.0 Dock Station docking station M800 Grey,Contoso,Grey,$13.75 ,$29.90 ,0308,Computers Accessories,03,Computers
822,Contoso Enhanced Capacity Battery M800 Grey,Contoso,Grey,$12.83 ,$27.90 ,0308,Computers Accessories,03,Computers
823,Contoso Connectivity Starter Kit Smart Buy M680 Grey,Contoso,Grey,$12.83 ,$27.90 ,0308,Computers Accessories,03,Computers
824,Contoso 90W AC/DC Power Adapter E300 Grey,Contoso,Grey,$6.07 ,$11.90 ,0308,Computers Accessories,03,Computers
825,Contoso Reserve Pen - Tablet Pen E200 Grey,Contoso,Grey,$7.09 ,$13.90 ,0308,Computers Accessories,03,Computers
826,Contoso USB Data Link - direct connect adapter E600 Grey,Contoso,Grey,$8.62 ,$16.90 ,0308,Computers Accessories,03,Computers
827,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Grey,Contoso,Grey,$11.23 ,$33.90 ,0308,Computers Accessories,03,Computers
828,Contoso Digital camera accessory kit M200 Grey,Contoso,Grey,$10.99 ,$23.90 ,0308,Computers Accessories,03,Computers
829,Contoso Leather Case - case for digital photo camera X20 Grey,Contoso,Grey,$13.22 ,$39.90 ,0308,Computers Accessories,03,Computers
830,Contoso Lens cap E80 Grey,Contoso,Grey,$15.27 ,$29.95 ,0308,Computers Accessories,03,Computers
831,Contoso Battery charger - bike E200 Grey,Contoso,Grey,$10.15 ,$19.90 ,0308,Computers Accessories,03,Computers
832,Contoso USB Optical Mouse E200 Grey,Contoso,Grey,$7.90 ,$15.50 ,0308,Computers Accessories,03,Computers
833,Contoso ADSL Modem Splitter/Filter X 1 E100 Grey,Contoso,Grey,$9.13 ,$17.90 ,0308,Computers Accessories,03,Computers
834,Contoso ADSL Modem Splitter/Filter X 2 E200 Grey,Contoso,Grey,$11.68 ,$22.90 ,0308,Computers Accessories,03,Computers
835,Contoso ADSL Modem Splitter/Filter X 3 E300 Grey,Contoso,Grey,$26.97 ,$52.90 ,0308,Computers Accessories,03,Computers
836,Contoso USB Wave Multi-Media Keyboard E280 Grey,Contoso,Grey,$8.11 ,$15.90 ,0308,Computers Accessories,03,Computers
837,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Grey,Contoso,Grey,$6.07 ,$11.90 ,0308,Computers Accessories,03,Computers
838,Contoso USB Optical Mouse E200 Gold,Contoso,Gold,$7.90 ,$15.50 ,0308,Computers Accessories,03,Computers
839,Contoso USB Wave Multi-Media Keyboard M901 Gold,Contoso,Gold,$11.91 ,$25.90 ,0308,Computers Accessories,03,Computers
840,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200 Gold,Contoso,Gold,$18.35 ,$39.90 ,0308,Computers Accessories,03,Computers
841,Contoso Reserve Pen - Tablet Pen E200 Gold,Contoso,Gold,$7.09 ,$13.90 ,0308,Computers Accessories,03,Computers
842,Contoso Bright Light battery E20 Black,Contoso,Black,$13.71 ,$26.90 ,0308,Computers Accessories,03,Computers
843,Contoso Bright Light battery E20 blue,Contoso,Blue,$13.71 ,$26.90 ,0308,Computers Accessories,03,Computers
844,Contoso Bright Light battery E20 Pink,Contoso,Pink,$13.71 ,$26.90 ,0308,Computers Accessories,03,Computers
845,Contoso Bright Light battery E20 White,Contoso,White,$13.71 ,$26.90 ,0308,Computers Accessories,03,Computers
846,Contoso Ultraportable Neoprene Sleeve E30 Black,Contoso,Black,$7.95 ,$15.60 ,0308,Computers Accessories,03,Computers
847,Contoso Ultraportable Neoprene Sleeve E30 Pink,Contoso,Pink,$7.95 ,$15.60 ,0308,Computers Accessories,03,Computers
848,Contoso Ultraportable Neoprene Sleeve E30 Yellow,Contoso,Yellow,$7.95 ,$15.60 ,0308,Computers Accessories,03,Computers
849,Contoso Ultraportable Neoprene Sleeve E30 Green,Contoso,Green,$7.95 ,$15.60 ,0308,Computers Accessories,03,Computers
850,Contoso Laptop Keyboard X105 Black,Contoso,Black,$76.50 ,$230.90 ,0308,Computers Accessories,03,Computers
851,Contoso Laptop Keyboard X105 White,Contoso,White,$76.50 ,$230.90 ,0308,Computers Accessories,03,Computers
852,Contoso Laptop Keyboard X105 Brown,Contoso,Brown,$76.50 ,$230.90 ,0308,Computers Accessories,03,Computers
853,Contoso Laptop Keyboard X105 Silver,Contoso,Silver,$76.50 ,$230.90 ,0308,Computers Accessories,03,Computers
854,Contoso Multimedia Speakers M25 Brown,Contoso,Brown,$59.32 ,$129.00 ,0308,Computers Accessories,03,Computers
855,Contoso Multimedia Speakers M25 Blue,Contoso,Blue,$59.32 ,$129.00 ,0308,Computers Accessories,03,Computers
856,Contoso Multimedia Speakers M25 Black,Contoso,Black,$59.32 ,$129.00 ,0308,Computers Accessories,03,Computers
857,Contoso Multimedia Speakers M25 White,Contoso,White,$59.32 ,$129.00 ,0308,Computers Accessories,03,Computers
858,Contoso Wireless Notebook Optical Mouse M35 Black,Contoso,Black,$13.77 ,$29.95 ,0308,Computers Accessories,03,Computers
859,Contoso Wireless Notebook Optical Mouse M35 White,Contoso,White,$13.77 ,$29.95 ,0308,Computers Accessories,03,Computers
860,Contoso Wireless Notebook Optical Mouse M35 Blue,Contoso,Blue,$13.77 ,$29.95 ,0308,Computers Accessories,03,Computers
861,Contoso Wireless Notebook Optical Mouse M35 Silver,Contoso,Silver,$13.77 ,$29.95 ,0308,Computers Accessories,03,Computers
862,Contoso Wireless Notebook Optical Mouse M35 Orange,Contoso,Orange,$13.77 ,$29.95 ,0308,Computers Accessories,03,Computers
863,Contoso Optical USB Mouse M45 Black,Contoso,Black,$23.45 ,$50.99 ,0308,Computers Accessories,03,Computers
864,Contoso Optical USB Mouse M45 White,Contoso,White,$23.45 ,$50.99 ,0308,Computers Accessories,03,Computers
865,Contoso Optical USB Mouse M45 Grey,Contoso,Grey,$23.45 ,$50.99 ,0308,Computers Accessories,03,Computers
866,Contoso Wireless Laser Mouse M55 Black,Contoso,Black,$32.19 ,$69.99 ,0308,Computers Accessories,03,Computers
867,Contoso Wireless Laser Mouse M55 White,Contoso,White,$32.19 ,$69.99 ,0308,Computers Accessories,03,Computers
868,Contoso Wireless Laser Mouse M55 Grey,Contoso,Grey,$32.19 ,$69.99 ,0308,Computers Accessories,03,Computers
869,Contoso Wireless Laser Mouse M55 Silver,Contoso,Silver,$32.19 ,$69.99 ,0308,Computers Accessories,03,Computers
870,Contoso Wireless Laser Mouse E50 Black,Contoso,Black,$10.69 ,$20.96 ,0308,Computers Accessories,03,Computers
871,Contoso Wireless Laser Mouse E50 White,Contoso,White,$10.69 ,$20.96 ,0308,Computers Accessories,03,Computers
872,Contoso Wireless Laser Mouse E50 Silver,Contoso,Silver,$10.69 ,$20.96 ,0308,Computers Accessories,03,Computers
873,Contoso Wireless Laser Mouse E50 Grey,Contoso,Grey,$10.69 ,$20.96 ,0308,Computers Accessories,03,Computers
874,Contoso Wireless Notebook Optical Mouse X205 Black,Contoso,Black,$43.06 ,$129.95 ,0308,Computers Accessories,03,Computers
875,Contoso Wireless Notebook Optical Mouse X205 White,Contoso,White,$43.06 ,$129.95 ,0308,Computers Accessories,03,Computers
876,Contoso Wireless Notebook Optical Mouse X205 Blue,Contoso,Blue,$43.06 ,$129.95 ,0308,Computers Accessories,03,Computers
877,Contoso Wireless Notebook Optical Mouse X205 Silver,Contoso,Silver,$43.06 ,$129.95 ,0308,Computers Accessories,03,Computers
878,Contoso Wireless Notebook Optical Mouse X205 Orange,Contoso,Orange,$43.06 ,$129.95 ,0308,Computers Accessories,03,Computers
879,Contoso Optical Wheel OEM PS/2 Mouse E60 Grey,Contoso,Grey,$6.63 ,$13.00 ,0308,Computers Accessories,03,Computers
880,Contoso Optical Wheel OEM PS/2 Mouse E60 Black,Contoso,Black,$6.63 ,$13.00 ,0308,Computers Accessories,03,Computers
881,Contoso Optical Wheel OEM PS/2 Mouse E60 White,Contoso,White,$6.63 ,$13.00 ,0308,Computers Accessories,03,Computers
882,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,Contoso,Silver,$6.63 ,$13.00 ,0308,Computers Accessories,03,Computers
883,Contoso Bluetooth Notebook Mouse X305 Black,Contoso,Black,$49.70 ,$150.00 ,0308,Computers Accessories,03,Computers
884,Contoso Bluetooth Notebook Mouse X305 White,Contoso,White,$49.70 ,$150.00 ,0308,Computers Accessories,03,Computers
885,Contoso Bluetooth Notebook Mouse X305 Silver,Contoso,Silver,$49.70 ,$150.00 ,0308,Computers Accessories,03,Computers
886,Contoso Bluetooth Notebook Mouse X305 Grey,Contoso,Grey,$49.70 ,$150.00 ,0308,Computers Accessories,03,Computers
887,Contoso Bluetooth Notebook Mouse E70 Black,Contoso,Black,$25.49 ,$50.00 ,0308,Computers Accessories,03,Computers
888,Contoso Bluetooth Notebook Mouse E70 White,Contoso,White,$25.49 ,$50.00 ,0308,Computers Accessories,03,Computers
889,Contoso Bluetooth Notebook Mouse E70 Silver,Contoso,Silver,$25.49 ,$50.00 ,0308,Computers Accessories,03,Computers
890,Contoso Bluetooth Notebook Mouse E70 Grey,Contoso,Grey,$25.49 ,$50.00 ,0308,Computers Accessories,03,Computers
891,SV Rechargeable Bluetooth Notebook Mouse E80 Silver,Southridge Video,Silver,$30.58 ,$59.99 ,0308,Computers Accessories,03,Computers
892,SV Rechargeable Bluetooth Notebook Mouse E80 Black,Southridge Video,Black,$30.58 ,$59.99 ,0308,Computers Accessories,03,Computers
893,SV Rechargeable Bluetooth Notebook Mouse E80 White,Southridge Video,White,$30.58 ,$59.99 ,0308,Computers Accessories,03,Computers
894,SV Rechargeable Bluetooth Notebook Mouse E80 Grey,Southridge Video,Grey,$30.58 ,$59.99 ,0308,Computers Accessories,03,Computers
895,SV Keyboard E90 Silver,Southridge Video,Silver,$21.28 ,$41.73 ,0308,Computers Accessories,03,Computers
896,SV Keyboard E90 White,Southridge Video,White,$21.28 ,$41.73 ,0308,Computers Accessories,03,Computers
897,SV Keyboard E90 Black,Southridge Video,Black,$21.28 ,$41.73 ,0308,Computers Accessories,03,Computers
898,SV Keyboard E90 Grey,Southridge Video,Grey,$21.28 ,$41.73 ,0308,Computers Accessories,03,Computers
899,SV Keyboard E10 Silver,Southridge Video,Silver,$22.43 ,$44.00 ,0308,Computers Accessories,03,Computers
900,SV Keyboard E10 White,Southridge Video,White,$22.43 ,$44.00 ,0308,Computers Accessories,03,Computers
901,SV Keyboard E10 Black,Southridge Video,Black,$22.43 ,$44.00 ,0308,Computers Accessories,03,Computers
902,SV Keyboard E10 Grey,Southridge Video,Grey,$22.43 ,$44.00 ,0308,Computers Accessories,03,Computers
903,SV 40GB USB2.0 Portable Hard Disk E400 Red,Southridge Video,Red,$38.74 ,$75.99 ,0308,Computers Accessories,03,Computers
904,SV 40GB USB2.0 Portable Hard Disk E400 Silver,Southridge Video,Silver,$38.74 ,$75.99 ,0308,Computers Accessories,03,Computers
905,SV 40GB USB2.0 Portable Hard Disk E400 Blue,Southridge Video,Blue,$38.74 ,$75.99 ,0308,Computers Accessories,03,Computers
906,SV 40GB USB2.0 Portable Hard Disk E400 Yellow,Southridge Video,Yellow,$38.74 ,$75.99 ,0308,Computers Accessories,03,Computers
907,SV 80GB USB2.0 Portable Hard Disk E500 Red,Southridge Video,Red,$52.00 ,$102.00 ,0308,Computers Accessories,03,Computers
908,SV 80GB USB2.0 Portable Hard Disk E500 Silver,Southridge Video,Silver,$52.00 ,$102.00 ,0308,Computers Accessories,03,Computers
909,SV 80GB USB2.0 Portable Hard Disk E500 Blue,Southridge Video,Blue,$52.00 ,$102.00 ,0308,Computers Accessories,03,Computers
910,SV 80GB USB2.0 Portable Hard Disk E500 Yellow,Southridge Video,Yellow,$52.00 ,$102.00 ,0308,Computers Accessories,03,Computers
911,SV 160GB USB2.0 Portable Hard Disk M65 Silver,Southridge Video,Silver,$44.10 ,$95.90 ,0308,Computers Accessories,03,Computers
912,SV 160GB USB2.0 Portable Hard Disk M65 Black,Southridge Video,Black,$44.10 ,$95.90 ,0308,Computers Accessories,03,Computers
913,SV 160GB USB2.0 Portable Hard Disk M65 White,Southridge Video,White,$44.10 ,$95.90 ,0308,Computers Accessories,03,Computers
914,SV 160GB USB2.0 Portable Hard Disk M65 Grey,Southridge Video,Grey,$44.10 ,$95.90 ,0308,Computers Accessories,03,Computers
915,SV 500GB USB 2.0 Portable External Hard Drive X405 Pink,Southridge Video,Pink,$59.31 ,$179.00 ,0308,Computers Accessories,03,Computers
916,SV 500GB USB 2.0 Portable External Hard Drive X405 Blue,Southridge Video,Blue,$59.31 ,$179.00 ,0308,Computers Accessories,03,Computers
917,SV 500GB USB 2.0 Portable External Hard Drive X405 White,Southridge Video,White,$59.31 ,$179.00 ,0308,Computers Accessories,03,Computers
918,SV 500GB USB 2.0 Portable External Hard Drive X405 Black,Southridge Video,Black,$59.31 ,$179.00 ,0308,Computers Accessories,03,Computers
919,SV USB Data Cable E600 Pink,Southridge Video,Pink,$0.48 ,$0.95 ,0308,Computers Accessories,03,Computers
920,SV USB Data Cable E600 Black,Southridge Video,Black,$0.48 ,$0.95 ,0308,Computers Accessories,03,Computers
921,SV USB Data Cable E600 Silver,Southridge Video,Silver,$0.48 ,$0.95 ,0308,Computers Accessories,03,Computers
922,SV USB Data Cable E600 Grey,Southridge Video,Grey,$0.48 ,$0.95 ,0308,Computers Accessories,03,Computers
923,SV USB Sync Charge Cable E700 Blue,Southridge Video,Blue,$1.01 ,$1.99 ,0308,Computers Accessories,03,Computers
924,SV USB Sync Charge Cable E700 Black,Southridge Video,Black,$1.01 ,$1.99 ,0308,Computers Accessories,03,Computers
925,SV USB Sync Charge Cable E700 White,Southridge Video,White,$1.01 ,$1.99 ,0308,Computers Accessories,03,Computers
926,SV USB Sync Charge Cable E700 Silver,Southridge Video,Silver,$1.01 ,$1.99 ,0308,Computers Accessories,03,Computers
927,SV 512MB Laptop memory E800 White,Southridge Video,White,$17.33 ,$33.99 ,0308,Computers Accessories,03,Computers
928,SV 512MB Laptop memory E800 Silver,Southridge Video,Silver,$17.33 ,$33.99 ,0308,Computers Accessories,03,Computers
929,SV 512MB Laptop memory E800 Black,Southridge Video,Black,$17.33 ,$33.99 ,0308,Computers Accessories,03,Computers
